

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Burundi",108,"Services, value added to GDP",4547,2018,1.373647694E9,"X","","7015"
"Burundi",108,"Human Development Index (HDI) [highest = 1]",4111,1992,0.294,"X","","7016"
"Burundi",108,"Human Development Index (HDI) [highest = 1]",4111,1997,0.283,"X","","7016"
"Burundi",108,"Human Development Index (HDI) [highest = 1]",4111,2002,0.304,"X","","7016"
"Burundi",108,"Human Development Index (HDI) [highest = 1]",4111,2007,0.363,"X","","7016"
"Burundi",108,"Human Development Index (HDI) [highest = 1]",4111,2012,0.416,"X","","7016"
"Burundi",108,"Human Development Index (HDI) [highest = 1]",4111,2017,0.421,"X","","7016"
"Burundi",108,"Human Development Index (HDI) [highest = 1]",4111,2018,0.423,"X","","7016"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,1972,9.3068364E7,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,1977,1.17274894E8,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,1982,1.59961097E8,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,1987,2.68566664E8,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,1992,4.07654368E8,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,1997,5.61064843E8,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,2002,7.06213173E8,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,2007,1.513937453E9,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,2012,1.751887839E9,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,2017,1.769786532E9,"X","","0"
"Cabo Verde",132,"Gross Domestic Product (GDP)",4112,2018,1.966501562E9,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,1972,340.098753,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,1977,425.268047,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,1982,538.073219,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,1987,826.631119,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,1992,1135.242886,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,1997,1374.569347,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,2002,1562.052203,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,2007,3112.292734,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,2012,3408.481356,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,2017,3239.065521,"X","","0"
"Cabo Verde",132,"GDP per capita",4458,2018,3572.545968,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,1972,18.147607,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,1977,17.915527,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,1982,14.884006,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,1987,20.801939,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,1992,13.933905,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,1997,13.765196,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,2002,12.269258,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,2007,8.517717,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,2012,8.446544,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,2017,6.73869,"X","","0"
"Cabo Verde",132,"Agriculture, value added (% GDP)",4113,2018,5.291984,"X","","0"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,1972,1.688968102E7,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,1977,2.101041508E7,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,1982,2.380861885E7,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,1987,5.586707419E7,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,1992,5.680217199E7,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,1997,7.723167517E7,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,2002,8.664711964E7,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,2007,1.289529061E8,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,2012,1.479739848E8,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,2017,1.192604264E8,"X","","7015"
"Cabo Verde",132,"Agriculture, value added to GDP",4548,2018,1.040669535E8,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,1972,1.962281842E7,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,1977,2.461612157E7,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,1982,3.197100693E7,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,1987,5.929266739E7,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,1992,1.042241123E8,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,1997,1.167621664E8,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,2002,1.153804235E8,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,2007,2.447437885E8,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,2012,2.59825997E8,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,2017,2.778478674E8,"X","","7015"
"Cabo Verde",132,"Industry, value added to GDP",4546,2018,3.261561167E8,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,1972,4.373709966E7,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,1977,5.530056728E7,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,1982,8.025391163E7,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,1987,1.426274649E8,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,1992,2.299038284E8,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,1997,3.919437598E8,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,2002,4.303075961E8,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,2007,9.340550233E8,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,2012,1.127111479E9,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,2017,1.127872865E9,"X","","7015"
"Cabo Verde",132,"Services, value added to GDP",4547,2018,1.250576497E9,"X","","7015"
"Cabo Verde",132,"Human Development Index (HDI) [highest = 1]",4111,2002,0.576,"X","","7016"
"Cabo Verde",132,"Human Development Index (HDI) [highest = 1]",4111,2007,0.615,"X","","7016"
"Cabo Verde",132,"Human Development Index (HDI) [highest = 1]",4111,2012,0.634,"X","","7016"
"Cabo Verde",132,"Human Development Index (HDI) [highest = 1]",4111,2017,0.647,"X","","7016"
"Cabo Verde",132,"Human Development Index (HDI) [highest = 1]",4111,2018,0.651,"X","","7016"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1962,6.60000009E8,"X","","6686"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1967,9.62857134E8,"X","","6686"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1972,7.560056E8,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1977,6.88087312E8,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1982,8.31470541E8,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1987,1.396925687E9,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1992,2.393653451E9,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,1997,3.443471826E9,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,2002,4.289402492E9,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,2007,8.639240662E9,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,2012,1.4054450781E10,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,2017,2.2177200626E10,"X","","0"
"Cambodia",116,"Gross Domestic Product (GDP)",4112,2018,2.4571753633E10,"X","","0"
"Cambodia",116,"GDP per capita",4458,1972,103.560255,"X","","0"
"Cambodia",116,"GDP per capita",4458,1977,95.643679,"X","","0"
"Cambodia",116,"GDP per capita",4458,1982,120.187685,"X","","0"
"Cambodia",116,"GDP per capita",4458,1987,170.439163,"X","","0"
"Cambodia",116,"GDP per capita",4458,1992,248.78163,"X","","0"
"Cambodia",116,"GDP per capita",4458,1997,304.843166,"X","","0"
"Cambodia",116,"GDP per capita",4458,2002,339.493035,"X","","0"
"Cambodia",116,"GDP per capita",4458,2007,631.676141,"X","","0"
"Cambodia",116,"GDP per capita",4458,2012,951.111743,"X","","0"
"Cambodia",116,"GDP per capita",4458,2017,1385.609732,"X","","0"
"Cambodia",116,"GDP per capita",4458,2018,1512.505446,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,1972,47.584619,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,1977,47.585855,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,1982,47.538495,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,1987,47.016221,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,1992,43.739163,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,1997,44.447213,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,2002,31.129108,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,2007,29.69648,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,2012,33.51952,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,2017,23.36144,"X","","0"
"Cambodia",116,"Agriculture, value added (% GDP)",4113,2018,22.012956,"X","","0"
"Cambodia",116,"Agriculture, value added to GDP",4548,1972,3.597423827E8,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,1977,3.274322319E8,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,1982,3.952685803E8,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,1987,6.567816679E8,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,1992,1.046963989E9,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,1997,1.530527246E9,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,2002,1.335252743E9,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,2007,2.565550397E9,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,2012,4.710984379E9,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,2017,5.180913515E9,"X","","7015"
"Cambodia",116,"Agriculture, value added to GDP",4548,2018,5.40896928E9,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,1972,1.030057136E8,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,1977,9.368685867E7,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,1982,1.125321708E8,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,1987,1.829709374E8,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,1992,2.822758345E8,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,1997,5.475428087E8,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,2002,1.01936282E9,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,2007,2.107022147E9,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,2012,3.156242747E9,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,2017,6.71666623E9,"X","","7015"
"Cambodia",116,"Industry, value added to GDP",4546,2018,7.794127177E9,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,1972,3.097932348E8,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,1977,2.820145507E8,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,1982,3.415323809E8,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,1987,5.824491061E8,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,1992,1.060944513E9,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,1997,1.224932032E9,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,2002,1.707455882E9,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,2007,3.374613305E9,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,2012,5.381333003E9,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,2017,8.933969174E9,"X","","7015"
"Cambodia",116,"Services, value added to GDP",4547,2018,9.843836138E9,"X","","7015"
"Cambodia",116,"Human Development Index (HDI) [highest = 1]",4111,1992,0.393,"X","","7016"
"Cambodia",116,"Human Development Index (HDI) [highest = 1]",4111,1997,0.397,"X","","7016"
"Cambodia",116,"Human Development Index (HDI) [highest = 1]",4111,2002,0.453,"X","","7016"
"Cambodia",116,"Human Development Index (HDI) [highest = 1]",4111,2007,0.516,"X","","7016"
"Cambodia",116,"Human Development Index (HDI) [highest = 1]",4111,2012,0.548,"X","","7016"
"Cambodia",116,"Human Development Index (HDI) [highest = 1]",4111,2017,0.578,"X","","7016"
"Cambodia",116,"Human Development Index (HDI) [highest = 1]",4111,2018,0.581,"X","","7016"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1962,6.99373631E8,"X","","6686"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1967,9.34078958E8,"X","","6686"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1972,1.903180995E9,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1977,4.621515678E9,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1982,9.500798884E9,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1987,1.2790637654E10,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1992,1.2548713743E10,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,1997,9.868797593E9,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,2002,1.1769310319E10,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,2007,2.2365265838E10,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,2012,2.9104435308E10,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,2017,3.5009259798E10,"X","","0"
"Cameroon",120,"Gross Domestic Product (GDP)",4112,2018,3.8694159761E10,"X","","0"
"Cameroon",120,"GDP per capita",4458,1972,276.817146,"X","","0"
"Cameroon",120,"GDP per capita",4458,1977,585.671503,"X","","0"
"Cameroon",120,"GDP per capita",4458,1982,1037.367518,"X","","0"
"Cameroon",120,"GDP per capita",4458,1987,1195.803104,"X","","0"
"Cameroon",120,"GDP per capita",4458,1992,1011.264689,"X","","0"
"Cameroon",120,"GDP per capita",4458,1997,696.682167,"X","","0"
"Cameroon",120,"GDP per capita",4458,2002,731.699952,"X","","0"
"Cameroon",120,"GDP per capita",4458,2007,1215.808257,"X","","0"
"Cameroon",120,"GDP per capita",4458,2012,1380.509379,"X","","0"
"Cameroon",120,"GDP per capita",4458,2017,1455.460927,"X","","0"
"Cameroon",120,"GDP per capita",4458,2018,1567.94687,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,1967,31.13,"X","","6686"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,1972,19.99684,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,1977,19.951345,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,1982,14.293401,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,1987,15.683038,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,1992,15.878769,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,1997,16.911769,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,2002,15.128188,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,2007,13.178938,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,2012,13.721343,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,2017,14.372215,"X","","0"
"Cameroon",120,"Agriculture, value added (% GDP)",4113,2018,14.423106,"X","","0"
"Cameroon",120,"Agriculture, value added to GDP",4548,1967,2.90809637E8,"X","","6745"
"Cameroon",120,"Agriculture, value added to GDP",4548,1972,3.805760639E8,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,1977,9.220545509E8,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,1982,1.357987279E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,1987,2.005960557E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,1992,1.992581216E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,1997,1.668988298E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,2002,1.780483438E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,2007,2.947504503E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,2012,3.993519358E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,2017,5.031606026E9,"X","","7015"
"Cameroon",120,"Agriculture, value added to GDP",4548,2018,5.580899749E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,1967,1.87789239E8,"X","","6743"
"Cameroon",120,"Industry, value added to GDP",4546,1972,3.163119103E8,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,1977,8.509329023E8,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,1982,2.764769328E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,1987,3.4192858E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,1992,3.237748102E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,1997,2.494680216E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,2002,3.114131227E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,2007,6.049726593E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,2012,7.807420448E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,2017,8.373900766E9,"X","","7015"
"Cameroon",120,"Industry, value added to GDP",4546,2018,9.474554965E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,1967,4.55480157E8,"X","","6744"
"Cameroon",120,"Services, value added to GDP",4547,1972,1.164212704E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,1977,2.683848185E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,1982,4.778315036E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,1987,7.067871563E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,1992,6.882195719E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,1997,4.995865299E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,2002,5.938897821E9,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,2007,1.1464222432E10,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,2012,1.550665076E10,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,2017,1.8734925595E10,"X","","7015"
"Cameroon",120,"Services, value added to GDP",4547,2018,2.0478692101E10,"X","","7015"
"Cameroon",120,"Human Development Index (HDI) [highest = 1]",4111,1992,0.438,"X","","7016"
"Cameroon",120,"Human Development Index (HDI) [highest = 1]",4111,1997,0.429,"X","","7016"
"Cameroon",120,"Human Development Index (HDI) [highest = 1]",4111,2002,0.457,"X","","7016"
"Cameroon",120,"Human Development Index (HDI) [highest = 1]",4111,2007,0.481,"X","","7016"
"Cameroon",120,"Human Development Index (HDI) [highest = 1]",4111,2012,0.524,"X","","7016"
"Cameroon",120,"Human Development Index (HDI) [highest = 1]",4111,2017,0.56,"X","","7016"
"Cameroon",120,"Human Development Index (HDI) [highest = 1]",4111,2018,0.563,"X","","7016"
"Canada",124,"Gross Domestic Product (GDP)",4112,1962,4.1978852041E10,"X","","6686"
"Canada",124,"Gross Domestic Product (GDP)",4112,1967,6.4768831262E10,"X","","6686"
"Canada",124,"Gross Domestic Product (GDP)",4112,1972,1.14779446524E11,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,1977,2.14000658352E11,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,1982,3.14639306341E11,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,1987,4.33136960388E11,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,1992,5.94375064634E11,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,1997,6.55001504628E11,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,2002,7.60644908458E11,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,2007,1.468822478371E12,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,2012,1.8286853261E12,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,2017,1.649518967468E12,"X","","0"
"Canada",124,"Gross Domestic Product (GDP)",4112,2018,1.721905662846E12,"X","","0"
"Canada",124,"GDP per capita",4458,1972,5180.464388,"X","","0"
"Canada",124,"GDP per capita",4458,1977,9013.74623,"X","","0"
"Canada",124,"GDP per capita",4458,1982,12564.829958,"X","","0"
"Canada",124,"GDP per capita",4458,1987,16301.6179,"X","","0"
"Canada",124,"GDP per capita",4458,1992,20939.859799,"X","","0"
"Canada",124,"GDP per capita",4458,1997,21903.396806,"X","","0"
"Canada",124,"GDP per capita",4458,2002,24285.404157,"X","","0"
"Canada",124,"GDP per capita",4458,2007,44482.932593,"X","","0"
"Canada",124,"GDP per capita",4458,2012,52396.830577,"X","","0"
"Canada",124,"GDP per capita",4458,2017,45057.287226,"X","","0"
"Canada",124,"GDP per capita",4458,2018,46343.371942,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,1972,3.628239,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,1977,3.618749,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,1982,3.64439,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,1987,2.889646,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,1992,2.527531,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,1997,2.139094,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,2002,1.98602,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,2007,1.587286,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,2012,1.811404,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,2017,1.772836,"X","","0"
"Canada",124,"Agriculture, value added (% GDP)",4113,2018,1.834932,"X","","0"
"Canada",124,"Agriculture, value added to GDP",4548,1972,4.164472293E9,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,1977,7.744146525E9,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,1982,1.1466684272E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,1987,1.2516122692E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,1992,1.5023012921E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,1997,1.4011098138E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,2002,1.5106559005E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,2007,2.3314420844E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,2012,3.3124887149E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,2017,2.9241569769E10,"X","","7015"
"Canada",124,"Agriculture, value added to GDP",4548,2018,3.1405590147E10,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,1972,3.5382631217E10,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,1977,6.8248978209E10,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,1982,9.1189648892E10,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,1987,1.20232E11,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,1992,1.37298E11,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,1997,1.61872E11,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,2002,1.90256E11,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,2007,3.84504E11,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,2012,4.42932E11,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,2017,3.70824E11,"X","","7015"
"Canada",124,"Industry, value added to GDP",4546,2018,3.71962E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,1972,6.5992051975E10,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,1977,1.24568E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,1982,1.93074E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,1987,2.71242E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,1992,3.9789E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,1997,4.31145E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,2002,4.98811E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,2007,9.63619E11,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,2012,1.23577E12,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,2017,1.13959E12,"X","","7015"
"Canada",124,"Services, value added to GDP",4547,2018,1.19263E12,"X","","7015"
"Canada",124,"Human Development Index (HDI) [highest = 1]",4111,1992,0.856,"X","","7016"
"Canada",124,"Human Development Index (HDI) [highest = 1]",4111,1997,0.863,"X","","7016"
"Canada",124,"Human Development Index (HDI) [highest = 1]",4111,2002,0.877,"X","","7016"
"Canada",124,"Human Development Index (HDI) [highest = 1]",4111,2007,0.891,"X","","7016"
"Canada",124,"Human Development Index (HDI) [highest = 1]",4111,2012,0.906,"X","","7016"
"Canada",124,"Human Development Index (HDI) [highest = 1]",4111,2017,0.921,"X","","7016"
"Canada",124,"Human Development Index (HDI) [highest = 1]",4111,2018,0.922,"X","","7016"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1962,1.24482774E8,"X","","6686"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1967,1.63820514E8,"X","","6686"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1972,3.3610432E8,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1977,7.40303346E8,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1982,9.77084224E8,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1987,1.256585294E9,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1992,1.477274511E9,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,1997,9.81149098E8,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,2002,1.037278713E9,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,2007,1.754928634E9,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,2012,2.510270091E9,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,2017,2.072349974E9,"X","","0"
"Central African Republic",140,"Gross Domestic Product (GDP)",4112,2018,2.220978586E9,"X","","0"
"Central African Republic",140,"GDP per capita",4458,1972,176.867502,"X","","0"
"Central African Republic",140,"GDP per capita",4458,1977,350.778692,"X","","0"
